8268.570000;7494.529010
8678.090000;7546.652153
23133.920000;7239.947546
35048.490000;7526.802385
8378.990000;7549.308092
9600.000000;7448.239413
3560.430000;7466.305051
11253.160000;7576.304806
5435.480000;6651.518902
548.740000;7354.497422
89.680000;6029.458113
1868.010000;7485.135198
8630.330000;6541.232401
5258.810000;7552.144075
4408.690000;7419.404214
4267.400000;7237.537614
4447.810000;7466.198401
4389.120000;7305.786889
1915.450000;7387.473806
5136.710000;7576.655049
2414.590000;7493.910838
8406.800000;7469.426242
11976.720000;6638.176763
31142.940000;7534.566383
6889.470000;7455.499597
29505.510000;7476.006941
5338.790000;7356.264060
6540.870000;7520.376867
7335.400000;6464.726929
436.870000;7222.178261
5215.220000;7479.091312
9537.480000;7399.156920
539.660000;2119.952694
626.940000;7436.458078
3223.000000;7514.671329
4718.460000;7496.353322
26596.610000;7334.801126
8553.000000;7550.343610
3946.800000;5712.669399
9469.490000;7544.517155
5114.460000;7287.108576
5529.390000;6520.562153
141.880000;5442.127540
8027.000000;7484.708388
10430.050000;6757.893235
6957.820000;7315.226942
647.010000;7301.130209
9984.550000;7545.076098
21006.980000;7393.810936
9572.890000;7304.712261
300.000000;6816.260364
1595.720000;6874.080124
780.000000;7439.933555
6835.540000;6173.730137
4025.870000;5416.930499
1220.090000;7443.817682
3643.340000;7540.163444
13324.050000;7470.202309
10341.660000;7443.447160
21556.500000;7562.613241
5657.790000;6680.667717
12352.620000;7314.163277
16896.680000;7541.152873
6472.000000;7498.554141
5153.060000;7509.380169
5606.880000;7562.891689
9493.450000;7461.697072
11733.910000;7564.191422
6948.450000;7370.635487
3679.160000;7427.708407
20459.540000;7566.479313
7839.760000;7266.733299
7384.330000;7067.864285
4267.350000;7443.176027
28598.440000;7516.016125
3300.000000;6795.915097
9722.060000;7533.723501
3012.700000;7355.904312
10038.180000;7557.773618
6027.140000;7438.833269
9449.290000;7539.419779
10397.420000;7350.586159
3837.260000;7537.799322
3385.000000;7315.787592
5418.710000;7414.933270
6111.330000;7571.621862
5958.400000;7460.923348
2280.000000;7545.757889
584.530000;7338.313751
1100.000000;7422.240296
15250.320000;7569.925680
3200.000000;7219.137493
2942.000000;7538.802631
3796.860000;7111.434976
4571.930000;7444.363019
13221.160000;7321.726799
4740.160000;7501.760649
10049.950000;-20875.527573
9754.360000;7380.604077
10410.110000;7380.308096
14221.140000;7552.298567
340.520000;7200.756961
11365.400000;6738.503399
2606.580000;6931.988612
3725.630000;7558.267608
3211.690000;7407.670299
5034.390000;7585.436322
4521.550000;7501.579325
10717.040000;7525.032080
11238.560000;7306.159371
8390.310000;7539.125425
7356.350000;7525.117000
2328.400000;7368.668273
5541.620000;6664.736353
2582.290000;6697.541447
4295.810000;7121.700276
37216.220000;6877.200100
6003.800000;7519.943580
5838.960000;7292.203254
16311.490000;6317.775654
4011.480000;7449.651611
9002.540000;7552.493080
10338.770000;7475.908940
25102.630000;7429.061382
4905.580000;7557.162783
39458.770000;7549.313289
4373.330000;7143.054743
8000.000000;7555.830350
9787.400000;6711.449272
4214.750000;7013.167034
1729.240000;7346.328533
3865.830000;6394.181918
7233.690000;7327.623162
5400.000000;7467.807273
3600.000000;7103.768153
2045.680000;7558.206329
3495.710000;7490.647189
2070.780000;7320.425823
3806.190000;7522.515451
5736.030000;7560.493614
5662.960000;7467.301581
55.030000;7515.408619
3537.040000;6895.497228
260.660000;7317.056702
7044.540000;7285.467808
1837.760000;7408.992639
3475.440000;6602.138714
3267.370000;7325.100684
3991.240000;7374.299495
874.650000;7327.021872
6267.320000;7557.067491
6824.920000;9982.065409
9877.150000;7104.675394
1886.920000;5870.257663
12810.380000;7517.720709
3027.770000;7299.768477
6931.390000;6984.485877
8700.000000;7467.903092
8696.050000;7528.994456
8484.410000;7288.261693
5149.990000;7511.706482
5734.070000;6026.525639
5999.620000;7454.807982
9830.000000;7336.216522
8121.250000;7364.970024
14207.780000;6700.218663
3830.290000;7486.366373
8398.890000;7360.531825
5420.150000;6996.921881
1347.540000;7257.086658
5049.340000;7537.818239
4824.250000;6848.641721
3522.970000;7338.703682
6780.900000;7400.334933
47.190000;4727.326559
15022.020000;7537.346014
9926.590000;7418.259053
6346.400000;7552.979549
6321.630000;6630.491127
8338.480000;7531.176187
8643.510000;7394.411170
3340.610000;7411.479908
6734.170000;7552.567760
500.000000;7493.324052
3938.630000;7559.109340
4098.630000;7449.699770
13912.570000;6861.218046
6220.750000;7300.522995
3702.240000;6810.608720
4750.730000;7079.949435
3234.990000;5927.060995
5826.320000;7363.937691
7205.430000;7403.000859
7618.450000;7354.705221
54.410000;5236.029378
7781.750000;7540.231135
10503.810000;7338.105766
10456.170000;7508.528051
1800.000000;7320.050276
2236.030000;6701.787323
5948.540000;7342.054691
1401.010000;7187.902450
1736.540000;7491.956591
6843.790000;6626.003876
25859.400000;7355.540076
1260.580000;-8156.880305
2864.740000;7214.963068
4632.070000;7367.028022
8255.540000;7430.500134
4137.220000;6998.749901
7402.020000;7368.312452
3083.690000;7519.179132
9747.720000;7525.745213
2247.180000;7537.621225
1901.510000;7347.245745
4525.550000;7551.522083
3680.880000;7448.420613
5433.280000;7518.864355
4839.880000;7056.510113
3009.000000;7441.757567
8099.060000;6944.274006
10833.380000;7468.085422
5887.540000;7169.631826
1207.090000;7406.255939
11836.560000;7112.647809
11836.940000;7492.157013
8003.870000;7557.791596
14040.980000;7438.389618
6512.780000;6430.423916
6935.930000;7481.048132
6961.500000;7565.869598
9502.660000;7457.461364
4589.790000;7263.692396
3600.000000;7467.230555
3600.000000;7417.734561
57.770000;7320.167040
9259.740000;7447.251029
7760.310000;7561.243953
9873.050000;7456.466739
6209.400000;7192.292061
5706.160000;7415.477487
3662.200000;7063.059678
3794.020000;6855.446244
85409.440000;7484.034823
3277.400000;-25538.030952
9957.280000;7475.217059
3720.000000;7566.699439
6182.670000;7534.613279
12039.330000;7391.813595
6789.280000;7469.515510
3473.090000;7403.391954
12359.060000;7390.211981
8144.630000;7560.544947
15310.990000;7381.914941
87.090000;6378.030463
3530.080000;6901.903723
6226.570000;7459.063013
4460.150000;7479.339024
8280.760000;7331.877673
6580.430000;7492.476518
